1,terminada,1
2,terminada,1
3,terminada,1
4,terminada,2
5,terminada,2
6,terminada,2
7,terminada,3
8,terminada,3
9,terminada,3
10,terminada,4
11,terminada,5
12,terminada,6
13,terminada,6
14,terminada,6
15,terminada,6
16,terminada,6
17,terminada,7
18,terminada,8
19,terminada,8
20,terminada,8
21,terminada,9
22,terminada,10
23,terminada,10
24,terminada,11
25,terminada,11
26,terminada,12
27,ativa,12
28,terminada,13
29,terminada,14
30,ativa,14
31,terminada,15
32,terminada,16
33,terminada,17
34,terminada,18
35,terminada,18
36,terminada,19
37,terminada,19
38,terminada,20
39,terminada,20
40,terminada,21
41,terminada,22
42,terminada,23
43,terminada,23
44,terminada,23
45,terminada,24
46,terminada,25
47,terminada,26
48,terminada,26
49,terminada,27
50,terminada,27
51,terminada,27
52,terminada,27
53,terminada,28
54,terminada,29
55,terminada,30
56,terminada,30
57,terminada,31
58,terminada,32
59,terminada,32
60,terminada,33
61,terminada,34
62,terminada,34
63,terminada,34
64,terminada,35
65,terminada,35
66,terminada,36
67,ativa,36
68,terminada,37
69,terminada,37
70,terminada,37
71,terminada,37
72,terminada,37
73,terminada,38
74,terminada,39
75,terminada,39
76,terminada,39
77,terminada,40
78,terminada,41
79,terminada,42
80,terminada,42
81,terminada,43
82,terminada,44
83,ativa,45
84,terminada,46
85,terminada,47
86,terminada,47
87,terminada,48
88,terminada,48
89,terminada,49
90,terminada,50
91,terminada,50
92,terminada,50
93,terminada,50
94,terminada,50
95,terminada,50
96,terminada,50
97,terminada,51
98,terminada,51
99,terminada,52
100,terminada,52
101,terminada,52
102,terminada,53
103,terminada,53
104,terminada,53
105,terminada,53
106,terminada,53
107,terminada,54
108,terminada,54
109,terminada,54
110,terminada,55
111,terminada,56
112,terminada,56
113,terminada,56
114,terminada,57
115,terminada,58
116,terminada,59
117,ativa,59
118,terminada,59
119,terminada,60
120,terminada,61
121,terminada,61
122,terminada,62
123,terminada,62
124,terminada,62
125,terminada,63
126,terminada,63
127,terminada,64
128,terminada,64
129,terminada,64
130,terminada,64
131,terminada,64
132,terminada,65
133,terminada,66
134,terminada,67
135,terminada,68
136,terminada,68
137,terminada,68
138,terminada,69
139,terminada,70
140,terminada,71
141,terminada,71
142,terminada,72
143,terminada,72
144,terminada,73
145,terminada,74
146,terminada,74
147,terminada,74
148,terminada,75
149,terminada,75
150,terminada,75
151,terminada,75
152,terminada,76
153,terminada,76
